X1,Y1,Frames,ONX1,ONY1,Frames2
138.33,452.84,14927,NaN,NaN,14927
138.33,452.84,14928,NaN,NaN,14928
138.33,452.84,14929,NaN,NaN,14929
138.33,452.84,14930,NaN,NaN,14930
138.33,452.84,14931,NaN,NaN,14931
138.33,452.84,14932,NaN,NaN,14932
138.33,452.84,14933,NaN,NaN,14933
138.33,452.84,14934,NaN,NaN,14934
138.33,452.84,14935,NaN,NaN,14935
138.33,452.84,14936,NaN,NaN,14936
138.33,452.84,14937,NaN,NaN,14937
138.33,452.84,14938,NaN,NaN,14938
138.33,452.84,14939,NaN,NaN,14939
138.22,452.89,14940,NaN,NaN,14940
138.22,452.89,14941,NaN,NaN,14941
138.22,452.89,14942,NaN,NaN,14942
138.22,452.89,14943,NaN,NaN,14943
138.22,452.89,14944,NaN,NaN,14944
138.22,452.89,14945,NaN,NaN,14945
138.22,452.89,14946,NaN,NaN,14946
138.22,452.89,14947,NaN,NaN,14947
138.22,452.89,14948,NaN,NaN,14948
138.22,452.89,14949,NaN,NaN,14949
138.22,452.89,14950,NaN,NaN,14950
138.22,452.89,14951,NaN,NaN,14951
138.22,452.89,14952,NaN,NaN,14952
138.22,452.89,14953,NaN,NaN,14953
138.22,452.89,14954,NaN,NaN,14954
138.22,452.89,14955,NaN,NaN,14955
138.22,452.89,14956,NaN,NaN,14956
138.22,452.89,14957,NaN,NaN,14957
138.22,452.89,14958,NaN,NaN,14958
138.22,452.89,14959,NaN,NaN,14959
138.22,452.89,14960,NaN,NaN,14960
138.22,452.89,14961,NaN,NaN,14961
138.22,452.89,14962,NaN,NaN,14962
138.22,452.89,14963,NaN,NaN,14963
138.22,452.89,14964,NaN,NaN,14964
138.22,452.89,14965,NaN,NaN,14965
138.22,452.89,14966,NaN,NaN,14966
138.22,452.89,14967,NaN,NaN,14967
138.22,453.01,14968,NaN,NaN,14968
139.76,452.94,14969,NaN,NaN,14969
128.46,434.84,14970,NaN,NaN,14970
124.93,422.54,14971,NaN,NaN,14971
116.72,388.03,14972,NaN,NaN,14972
110.97,360.52,14973,NaN,NaN,14973
98.767,332.3,14974,NaN,NaN,14974
69.172,297.84,14975,NaN,NaN,14975
47.792,280.93,14976,NaN,NaN,14976
32.25,255.14,14977,NaN,NaN,14977
35.708,254.88,14978,NaN,NaN,14978
46.01,243.87,14979,NaN,NaN,14979
56.198,248.14,14980,NaN,NaN,14980
64.59,247.49,14981,NaN,NaN,14981
83.169,246.03,14982,NaN,NaN,14982
98.686,241.95,14983,NaN,NaN,14983
NaN,NaN,14984,NaN,NaN,14984
111.48,247.95,14985,NaN,NaN,14985
108.49,257.05,14986,NaN,NaN,14986
100.57,268.44,14987,NaN,NaN,14987
103.24,270.57,14988,NaN,NaN,14988
103.45,271.71,14989,NaN,NaN,14989
103.57,271.82,14990,NaN,NaN,14990
103.57,271.82,14991,NaN,NaN,14991
103.42,271.58,14992,NaN,NaN,14992
103.42,271.58,14993,NaN,NaN,14993
103.42,271.58,14994,NaN,NaN,14994
103.42,271.58,14995,NaN,NaN,14995
103.42,271.58,14996,NaN,NaN,14996
103.42,271.58,14997,NaN,NaN,14997
103.42,271.58,14998,NaN,NaN,14998
103.42,271.58,14999,NaN,NaN,14999
103.42,271.58,15000,NaN,NaN,15000
103.43,271.43,15001,NaN,NaN,15001
103.43,271.43,15002,NaN,NaN,15002
103.43,271.43,15003,NaN,NaN,15003
103.43,271.43,15004,NaN,NaN,15004
103.43,271.43,15005,NaN,NaN,15005
103.43,271.43,15006,NaN,NaN,15006
103.43,271.43,15007,NaN,NaN,15007
103.43,271.43,15008,NaN,NaN,15008
103.43,271.43,15009,NaN,NaN,15009
103.43,271.43,15010,NaN,NaN,15010
103.43,271.43,15011,NaN,NaN,15011
103.43,271.43,15012,NaN,NaN,15012
103.43,271.43,15013,NaN,NaN,15013
103.37,271.3,15014,NaN,NaN,15014
103.37,271.3,15015,NaN,NaN,15015
103.37,271.3,15016,NaN,NaN,15016
103.37,271.3,15017,NaN,NaN,15017
103.37,271.3,15018,NaN,NaN,15018
103.37,271.3,15019,NaN,NaN,15019
103.37,271.3,15020,NaN,NaN,15020
103.37,271.3,15021,NaN,NaN,15021
103.37,271.3,15022,NaN,NaN,15022
103.37,271.3,15023,NaN,NaN,15023
103.37,271.3,15024,NaN,NaN,15024
103.37,271.3,15025,NaN,NaN,15025
103.37,271.3,15026,NaN,NaN,15026
103.37,271.3,15027,NaN,NaN,15027
103.37,271.3,15028,NaN,NaN,15028
103.37,271.3,15029,NaN,NaN,15029
103.37,271.3,15030,NaN,NaN,15030
103.37,271.3,15031,NaN,NaN,15031
103.37,271.3,15032,NaN,NaN,15032
103.37,271.3,15033,NaN,NaN,15033
103.37,271.3,15034,NaN,NaN,15034
103.37,271.3,15035,NaN,NaN,15035
103.37,271.3,15036,NaN,NaN,15036
103.37,271.3,15037,NaN,NaN,15037
103.37,271.3,15038,NaN,NaN,15038
103.37,271.3,15039,NaN,NaN,15039
103.37,271.3,15040,NaN,NaN,15040
103.37,271.3,15041,NaN,NaN,15041
103.37,271.3,15042,NaN,NaN,15042
103.37,271.3,15043,NaN,NaN,15043
103.37,271.3,15044,NaN,NaN,15044
103.37,271.3,15045,NaN,NaN,15045
103.37,271.3,15046,NaN,NaN,15046
103.37,271.3,15047,NaN,NaN,15047
103.37,271.3,15048,NaN,NaN,15048
103.37,271.3,15049,NaN,NaN,15049
103.37,271.3,15050,NaN,NaN,15050
103.37,271.3,15051,NaN,NaN,15051
103.37,271.3,15052,NaN,NaN,15052
103.37,271.3,15053,NaN,NaN,15053
103.37,271.3,15054,NaN,NaN,15054
103.37,271.3,15055,NaN,NaN,15055
103.37,271.3,15056,NaN,NaN,15056
103.37,271.3,15057,NaN,NaN,15057
103.37,271.3,15058,NaN,NaN,15058
103.4,271.51,15059,NaN,NaN,15059
103.4,271.51,15060,NaN,NaN,15060
103.4,271.51,15061,NaN,NaN,15061
103.4,271.51,15062,NaN,NaN,15062
103.4,271.51,15063,NaN,NaN,15063
103.4,271.51,15064,NaN,NaN,15064
103.4,271.51,15065,NaN,NaN,15065
103.4,271.51,15066,NaN,NaN,15066
103.4,271.51,15067,NaN,NaN,15067
103.4,271.51,15068,NaN,NaN,15068
103.4,271.51,15069,NaN,NaN,15069
103.4,271.51,15070,NaN,NaN,15070
103.4,271.51,15071,NaN,NaN,15071
103.4,271.51,15072,NaN,NaN,15072
103.4,271.51,15073,NaN,NaN,15073
103.4,271.51,15074,NaN,NaN,15074
103.4,271.51,15075,NaN,NaN,15075
103.4,271.51,15076,NaN,NaN,15076
103.4,271.51,15077,NaN,NaN,15077
103.4,271.51,15078,NaN,NaN,15078
103.4,271.51,15079,NaN,NaN,15079
103.4,271.51,15080,NaN,NaN,15080
103.4,271.51,15081,NaN,NaN,15081
103.4,271.51,15082,NaN,NaN,15082
103.4,271.51,15083,NaN,NaN,15083
103.4,271.51,15084,NaN,NaN,15084
103.4,271.51,15085,NaN,NaN,15085
103.4,271.51,15086,NaN,NaN,15086
103.4,271.51,15087,NaN,NaN,15087
103.4,271.51,15088,NaN,NaN,15088
103.4,271.51,15089,NaN,NaN,15089
103.4,271.51,15090,NaN,NaN,15090
103.4,271.51,15091,NaN,NaN,15091
103.4,271.51,15092,NaN,NaN,15092
103.4,271.51,15093,NaN,NaN,15093
103.4,271.51,15094,NaN,NaN,15094
103.4,271.51,15095,NaN,NaN,15095
103.4,271.51,15096,NaN,NaN,15096
103.4,271.51,15097,NaN,NaN,15097
103.4,271.51,15098,NaN,NaN,15098
103.4,271.51,15099,NaN,NaN,15099
103.4,271.51,15100,NaN,NaN,15100
103.4,271.51,15101,NaN,NaN,15101
103.4,271.51,15102,NaN,NaN,15102
103.37,271.38,15103,NaN,NaN,15103
103.37,271.38,15104,NaN,NaN,15104
103.37,271.38,15105,NaN,NaN,15105
103.37,271.38,15106,NaN,NaN,15106
103.37,271.38,15107,NaN,NaN,15107
103.37,271.38,15108,NaN,NaN,15108
103.37,271.38,15109,NaN,NaN,15109
103.37,271.38,15110,NaN,NaN,15110
103.37,271.38,15111,NaN,NaN,15111
103.37,271.38,15112,NaN,NaN,15112
103.37,271.38,15113,NaN,NaN,15113
103.37,271.38,15114,NaN,NaN,15114
103.37,271.38,15115,NaN,NaN,15115
103.37,271.38,15116,NaN,NaN,15116
103.37,271.38,15117,NaN,NaN,15117
103.37,271.38,15118,NaN,NaN,15118
103.37,271.38,15119,NaN,NaN,15119
103.37,271.38,15120,NaN,NaN,15120
103.37,271.38,15121,NaN,NaN,15121
103.37,271.38,15122,NaN,NaN,15122
103.37,271.38,15123,NaN,NaN,15123
103.37,271.38,15124,NaN,NaN,15124
103.37,271.38,15125,NaN,NaN,15125
103.37,271.38,15126,NaN,NaN,15126
103.37,271.38,15127,NaN,NaN,15127
103.37,271.38,15128,NaN,NaN,15128
103.37,271.38,15129,NaN,NaN,15129
103.37,271.38,15130,NaN,NaN,15130
103.37,271.38,15131,NaN,NaN,15131
103.37,271.38,15132,NaN,NaN,15132
103.37,271.38,15133,NaN,NaN,15133
103.37,271.38,15134,NaN,NaN,15134
103.37,271.38,15135,NaN,NaN,15135
103.37,271.38,15136,NaN,NaN,15136
103.37,271.38,15137,NaN,NaN,15137
103.37,271.38,15138,NaN,NaN,15138
103.37,271.38,15139,NaN,NaN,15139
103.32,271.29,15140,NaN,NaN,15140
103.32,271.29,15141,NaN,NaN,15141
103.32,271.29,15142,NaN,NaN,15142
103.32,271.29,15143,NaN,NaN,15143
103.32,271.29,15144,NaN,NaN,15144
103.32,271.29,15145,NaN,NaN,15145
103.32,271.29,15146,NaN,NaN,15146
103.32,271.29,15147,NaN,NaN,15147
103.32,271.29,15148,NaN,NaN,15148
103.32,271.29,15149,NaN,NaN,15149
103.32,271.29,15150,NaN,NaN,15150
103.34,271.33,15151,NaN,NaN,15151
103.34,271.33,15152,NaN,NaN,15152
103.34,271.33,15153,NaN,NaN,15153
103.34,271.33,15154,NaN,NaN,15154
103.34,271.33,15155,NaN,NaN,15155
103.34,271.33,15156,NaN,NaN,15156
103.34,271.33,15157,NaN,NaN,15157
103.34,271.33,15158,NaN,NaN,15158
103.34,271.33,15159,NaN,NaN,15159
103.34,271.33,15160,NaN,NaN,15160
103.34,271.33,15161,NaN,NaN,15161
103.34,271.33,15162,NaN,NaN,15162
103.34,271.33,15163,NaN,NaN,15163
103.28,271.21,15164,NaN,NaN,15164
103.33,271.3,15165,NaN,NaN,15165
103.33,271.3,15166,NaN,NaN,15166
103.39,271.43,15167,NaN,NaN,15167
103.39,271.43,15168,NaN,NaN,15168
103.39,271.43,15169,NaN,NaN,15169
103.39,271.43,15170,NaN,NaN,15170
103.39,271.43,15171,NaN,NaN,15171
103.39,271.43,15172,NaN,NaN,15172
103.39,271.43,15173,NaN,NaN,15173
103.39,271.43,15174,NaN,NaN,15174
103.39,271.43,15175,NaN,NaN,15175
103.39,271.43,15176,NaN,NaN,15176
103.39,271.43,15177,NaN,NaN,15177
103.39,271.43,15178,NaN,NaN,15178
103.39,271.43,15179,NaN,NaN,15179
103.39,271.43,15180,NaN,NaN,15180
103.39,271.43,15181,NaN,NaN,15181
103.39,271.43,15182,NaN,NaN,15182
103.39,271.43,15183,NaN,NaN,15183
103.39,271.43,15184,NaN,NaN,15184
103.33,271.3,15185,NaN,NaN,15185
103.33,271.3,15186,NaN,NaN,15186
103.33,271.3,15187,NaN,NaN,15187
103.33,271.3,15188,NaN,NaN,15188
103.33,271.3,15189,NaN,NaN,15189
103.33,271.3,15190,NaN,NaN,15190
103.33,271.3,15191,NaN,NaN,15191
103.33,271.3,15192,NaN,NaN,15192
103.33,271.3,15193,NaN,NaN,15193
103.33,271.3,15194,NaN,NaN,15194
103.33,271.3,15195,NaN,NaN,15195
103.33,271.3,15196,NaN,NaN,15196
103.33,271.3,15197,NaN,NaN,15197
103.33,271.3,15198,NaN,NaN,15198
103.33,271.3,15199,NaN,NaN,15199
103.33,271.3,15200,NaN,NaN,15200
103.33,271.3,15201,NaN,NaN,15201
103.33,271.3,15202,NaN,NaN,15202
103.33,271.3,15203,NaN,NaN,15203
103.39,271.43,15204,NaN,NaN,15204
103.39,271.43,15205,NaN,NaN,15205
103.39,271.43,15206,NaN,NaN,15206
103.39,271.43,15207,NaN,NaN,15207
103.39,271.43,15208,NaN,NaN,15208
103.39,271.43,15209,NaN,NaN,15209
103.39,271.43,15210,NaN,NaN,15210
103.39,271.43,15211,NaN,NaN,15211
103.39,271.43,15212,NaN,NaN,15212
103.39,271.43,15213,NaN,NaN,15213
103.39,271.43,15214,NaN,NaN,15214
103.39,271.43,15215,NaN,NaN,15215
103.39,271.43,15216,NaN,NaN,15216
103.39,271.43,15217,NaN,NaN,15217
103.39,271.43,15218,NaN,NaN,15218
103.39,271.43,15219,NaN,NaN,15219
103.39,271.43,15220,NaN,NaN,15220
103.39,271.43,15221,NaN,NaN,15221
103.39,271.43,15222,NaN,NaN,15222
103.39,271.43,15223,NaN,NaN,15223
103.39,271.43,15224,NaN,NaN,15224
103.39,271.43,15225,NaN,NaN,15225
103.39,271.43,15226,NaN,NaN,15226
103.4,271.52,15227,NaN,NaN,15227
103.4,271.52,15228,NaN,NaN,15228
103.4,271.52,15229,NaN,NaN,15229
103.4,271.52,15230,NaN,NaN,15230
103.4,271.52,15231,NaN,NaN,15231
103.4,271.52,15232,NaN,NaN,15232
103.4,271.52,15233,NaN,NaN,15233
103.4,271.52,15234,NaN,NaN,15234
103.4,271.52,15235,NaN,NaN,15235
103.4,271.52,15236,NaN,NaN,15236
103.4,271.52,15237,NaN,NaN,15237
103.4,271.52,15238,NaN,NaN,15238
103.4,271.52,15239,NaN,NaN,15239
103.4,271.52,15240,NaN,NaN,15240
103.4,271.52,15241,NaN,NaN,15241
103.4,271.52,15242,NaN,NaN,15242
103.4,271.52,15243,NaN,NaN,15243
103.4,271.52,15244,NaN,NaN,15244
103.4,271.52,15245,NaN,NaN,15245
103.4,271.52,15246,NaN,NaN,15246
103.4,271.52,15247,NaN,NaN,15247
103.4,271.52,15248,NaN,NaN,15248
103.4,271.52,15249,NaN,NaN,15249
103.4,271.52,15250,NaN,NaN,15250
103.4,271.52,15251,NaN,NaN,15251
103.4,271.52,15252,NaN,NaN,15252
103.4,271.52,15253,NaN,NaN,15253
103.48,271.33,15254,NaN,NaN,15254
102.26,271.68,15255,NaN,NaN,15255
101.39,274.91,15256,NaN,NaN,15256
93.45,292.51,15257,NaN,NaN,15257
80.695,333.61,15258,NaN,NaN,15258
75.329,386.85,15259,NaN,NaN,15259
76.859,427.04,15260,NaN,NaN,15260
72.117,469.65,15261,NaN,NaN,15261
75.403,478.6,15262,NaN,NaN,15262
95.836,469.11,15263,NaN,NaN,15263
118.16,465.94,15264,NaN,NaN,15264
126.06,464.82,15265,NaN,NaN,15265
142.22,463.55,15266,NaN,NaN,15266
149.36,462.45,15267,NaN,NaN,15267
166.01,446.79,15268,NaN,NaN,15268
175.02,446.22,15269,NaN,NaN,15269
189.56,461.06,15270,NaN,NaN,15270
203.99,464.61,15271,NaN,NaN,15271
204.22,458.23,15272,NaN,NaN,15272
220.04,463.83,15273,NaN,NaN,15273
227.18,458.86,15274,NaN,NaN,15274
234.27,429.86,15275,NaN,NaN,15275
233.82,411.61,15276,NaN,NaN,15276
230.54,410.01,15277,NaN,NaN,15277
230.44,409.74,15278,NaN,NaN,15278
230.65,409.61,15279,NaN,NaN,15279
230.65,409.61,15280,NaN,NaN,15280
230.65,409.61,15281,NaN,NaN,15281
230.65,409.61,15282,NaN,NaN,15282
230.65,409.61,15283,NaN,NaN,15283
230.58,409.64,15284,NaN,NaN,15284
230.58,409.64,15285,NaN,NaN,15285
230.58,409.64,15286,NaN,NaN,15286
230.58,409.64,15287,NaN,NaN,15287
230.58,409.64,15288,NaN,NaN,15288
230.58,409.64,15289,NaN,NaN,15289
230.58,409.64,15290,NaN,NaN,15290
230.58,409.64,15291,NaN,NaN,15291
230.58,409.64,15292,NaN,NaN,15292
230.5,409.81,15293,NaN,NaN,15293
230.5,409.81,15294,NaN,NaN,15294
230.5,409.81,15295,NaN,NaN,15295
230.42,409.89,15296,NaN,NaN,15296
230.5,409.81,15297,NaN,NaN,15297
230.5,409.81,15298,NaN,NaN,15298
230.5,409.81,15299,NaN,NaN,15299
230.5,409.81,15300,NaN,NaN,15300
230.47,409.9,15301,NaN,NaN,15301
230.47,409.9,15302,NaN,NaN,15302
230.47,409.9,15303,NaN,NaN,15303
230.47,409.9,15304,NaN,NaN,15304
230.47,409.9,15305,NaN,NaN,15305
230.47,409.9,15306,NaN,NaN,15306
230.47,409.9,15307,NaN,NaN,15307
230.47,409.9,15308,NaN,NaN,15308
230.47,409.9,15309,NaN,NaN,15309
230.47,409.9,15310,NaN,NaN,15310
230.47,409.9,15311,NaN,NaN,15311
230.47,409.9,15312,NaN,NaN,15312
230.47,409.9,15313,NaN,NaN,15313
230.47,409.9,15314,NaN,NaN,15314
230.47,409.9,15315,NaN,NaN,15315
230.47,409.9,15316,NaN,NaN,15316
230.47,409.9,15317,NaN,NaN,15317
230.47,409.9,15318,NaN,NaN,15318
230.47,409.9,15319,NaN,NaN,15319
230.47,409.9,15320,NaN,NaN,15320
230.47,409.9,15321,NaN,NaN,15321
230.47,409.9,15322,NaN,NaN,15322
230.47,409.9,15323,NaN,NaN,15323
230.47,409.9,15324,NaN,NaN,15324
230.47,409.9,15325,NaN,NaN,15325
230.47,409.9,15326,NaN,NaN,15326
230.47,409.9,15327,NaN,NaN,15327
230.47,409.9,15328,NaN,NaN,15328
230.47,409.9,15329,NaN,NaN,15329
230.47,409.9,15330,NaN,NaN,15330
230.47,409.9,15331,NaN,NaN,15331
230.47,409.9,15332,NaN,NaN,15332
230.47,409.9,15333,NaN,NaN,15333
230.47,409.9,15334,NaN,NaN,15334
230.47,409.9,15335,NaN,NaN,15335
230.47,409.9,15336,NaN,NaN,15336
230.47,409.9,15337,NaN,NaN,15337
230.47,409.9,15338,NaN,NaN,15338
230.47,409.9,15339,NaN,NaN,15339
230.47,409.9,15340,NaN,NaN,15340
230.47,409.9,15341,NaN,NaN,15341
230.47,409.9,15342,NaN,NaN,15342
230.47,409.9,15343,NaN,NaN,15343
230.47,409.9,15344,NaN,NaN,15344
230.47,409.9,15345,NaN,NaN,15345
230.47,409.9,15346,NaN,NaN,15346
230.47,409.9,15347,NaN,NaN,15347
230.47,409.9,15348,NaN,NaN,15348
230.47,409.9,15349,NaN,NaN,15349
230.47,409.9,15350,NaN,NaN,15350
230.47,409.9,15351,NaN,NaN,15351
230.4,409.96,15352,NaN,NaN,15352
230.32,410.03,15353,NaN,NaN,15353
230.32,410.03,15354,NaN,NaN,15354
230.32,410.03,15355,NaN,NaN,15355
230.32,410.03,15356,NaN,NaN,15356
230.26,410.06,15357,NaN,NaN,15357
230.26,410.06,15358,NaN,NaN,15358
230.26,410.06,15359,NaN,NaN,15359
230.26,410.06,15360,NaN,NaN,15360
230.26,410.06,15361,NaN,NaN,15361
230.26,410.06,15362,NaN,NaN,15362
230.26,410.06,15363,NaN,NaN,15363
230.26,410.06,15364,NaN,NaN,15364
230.26,410.06,15365,NaN,NaN,15365
230.26,410.06,15366,NaN,NaN,15366
230.26,410.06,15367,NaN,NaN,15367
230.26,410.06,15368,NaN,NaN,15368
230.26,410.06,15369,NaN,NaN,15369
230.26,410.06,15370,NaN,NaN,15370
230.26,410.06,15371,NaN,NaN,15371
230.26,410.06,15372,NaN,NaN,15372
230.26,410.06,15373,NaN,NaN,15373
230.26,410.06,15374,NaN,NaN,15374
230.26,410.06,15375,NaN,NaN,15375
230.26,410.06,15376,NaN,NaN,15376
230.26,410.06,15377,NaN,NaN,15377
230.26,410.06,15378,NaN,NaN,15378
230.26,410.06,15379,NaN,NaN,15379
230.26,410.06,15380,NaN,NaN,15380
230.26,410.06,15381,NaN,NaN,15381
230.26,410.06,15382,NaN,NaN,15382
230.26,410.06,15383,NaN,NaN,15383
230.26,410.06,15384,NaN,NaN,15384
230.26,410.06,15385,NaN,NaN,15385
230.26,410.06,15386,NaN,NaN,15386
230.26,410.06,15387,NaN,NaN,15387
230.26,410.06,15388,NaN,NaN,15388
230.26,410.06,15389,NaN,NaN,15389
230.26,410.06,15390,NaN,NaN,15390
230.26,410.06,15391,NaN,NaN,15391
230.25,410.01,15392,NaN,NaN,15392
230.25,410.01,15393,NaN,NaN,15393
230.25,410.01,15394,NaN,NaN,15394
230.25,410.01,15395,NaN,NaN,15395
230.25,410.01,15396,NaN,NaN,15396
230.25,410.01,15397,NaN,NaN,15397
230.25,410.01,15398,NaN,NaN,15398
230.25,410.01,15399,NaN,NaN,15399
230.25,410.01,15400,NaN,NaN,15400
230.25,410.01,15401,NaN,NaN,15401
230.25,410.01,15402,NaN,NaN,15402
230.25,410.01,15403,NaN,NaN,15403
230.25,410.01,15404,NaN,NaN,15404
230.25,410.01,15405,NaN,NaN,15405
230.25,410.01,15406,NaN,NaN,15406
230.25,410.01,15407,NaN,NaN,15407
230.25,410.01,15408,NaN,NaN,15408
230.25,410.01,15409,NaN,NaN,15409
230.25,410.01,15410,NaN,NaN,15410
230.25,410.01,15411,NaN,NaN,15411
230.25,410.01,15412,NaN,NaN,15412
230.25,410.01,15413,NaN,NaN,15413
230.25,410.01,15414,NaN,NaN,15414
230.25,410.01,15415,NaN,NaN,15415
230.25,410.01,15416,NaN,NaN,15416
230.25,410.01,15417,NaN,NaN,15417
230.25,410.01,15418,NaN,NaN,15418
230.25,410.01,15419,NaN,NaN,15419
230.25,410.01,15420,NaN,NaN,15420
230.25,410.01,15421,NaN,NaN,15421
230.25,410.01,15422,NaN,NaN,15422
230.25,410.01,15423,NaN,NaN,15423
230.25,410.01,15424,NaN,NaN,15424
230.25,410.01,15425,NaN,NaN,15425
230.25,410.01,15426,NaN,NaN,15426
230.25,410.01,15427,NaN,NaN,15427
230.25,410.01,15428,NaN,NaN,15428
230.3,409.99,15429,NaN,NaN,15429
230.3,409.99,15430,NaN,NaN,15430
230.47,409.86,15431,NaN,NaN,15431
230.47,409.86,15432,NaN,NaN,15432
230.47,409.86,15433,NaN,NaN,15433
230.47,409.86,15434,NaN,NaN,15434
230.47,409.86,15435,NaN,NaN,15435
230.46,409.82,15436,NaN,NaN,15436
230.46,409.82,15437,NaN,NaN,15437
230.46,409.82,15438,NaN,NaN,15438
230.46,409.82,15439,NaN,NaN,15439
230.46,409.82,15440,NaN,NaN,15440
230.46,409.82,15441,NaN,NaN,15441
230.46,409.82,15442,NaN,NaN,15442
230.46,409.82,15443,NaN,NaN,15443
230.46,409.82,15444,NaN,NaN,15444
230.46,409.82,15445,NaN,NaN,15445
230.46,409.82,15446,NaN,NaN,15446
230.46,409.82,15447,NaN,NaN,15447
230.46,409.82,15448,NaN,NaN,15448
230.46,409.82,15449,NaN,NaN,15449
230.46,409.82,15450,NaN,NaN,15450
230.75,409.35,15451,NaN,NaN,15451
230.75,409.35,15452,NaN,NaN,15452
230.75,409.35,15453,NaN,NaN,15453
230.75,409.35,15454,NaN,NaN,15454
230.75,409.35,15455,NaN,NaN,15455
230.75,409.35,15456,NaN,NaN,15456
230.75,409.35,15457,NaN,NaN,15457
230.75,409.35,15458,NaN,NaN,15458
230.75,409.35,15459,NaN,NaN,15459
230.75,409.35,15460,NaN,NaN,15460
230.75,409.35,15461,NaN,NaN,15461
230.75,409.35,15462,NaN,NaN,15462
230.75,409.35,15463,NaN,NaN,15463
230.75,409.35,15464,NaN,NaN,15464
230.75,409.35,15465,NaN,NaN,15465
230.75,409.35,15466,NaN,NaN,15466
230.75,409.35,15467,NaN,NaN,15467
230.75,409.35,15468,NaN,NaN,15468
230.75,409.35,15469,NaN,NaN,15469
230.75,409.35,15470,NaN,NaN,15470
230.75,409.35,15471,NaN,NaN,15471
230.75,409.35,15472,NaN,NaN,15472
230.75,409.35,15473,NaN,NaN,15473
230.75,409.35,15474,NaN,NaN,15474
230.75,409.35,15475,NaN,NaN,15475
230.71,409.47,15476,NaN,NaN,15476
230.71,409.47,15477,NaN,NaN,15477
230.71,409.47,15478,NaN,NaN,15478
230.71,409.47,15479,NaN,NaN,15479
230.71,409.47,15480,NaN,NaN,15480
230.71,409.47,15481,NaN,NaN,15481
230.71,409.47,15482,NaN,NaN,15482
230.71,409.47,15483,NaN,NaN,15483
230.67,409.48,15484,NaN,NaN,15484
230.67,409.48,15485,NaN,NaN,15485
230.67,409.48,15486,NaN,NaN,15486
230.67,409.48,15487,NaN,NaN,15487
230.67,409.48,15488,NaN,NaN,15488
230.71,409.47,15489,NaN,NaN,15489
230.67,409.48,15490,NaN,NaN,15490
230.67,409.48,15491,NaN,NaN,15491
230.67,409.48,15492,NaN,NaN,15492
230.67,409.48,15493,NaN,NaN,15493
230.67,409.48,15494,NaN,NaN,15494
230.67,409.48,15495,NaN,NaN,15495
230.67,409.48,15496,NaN,NaN,15496
230.67,409.48,15497,NaN,NaN,15497
230.67,409.48,15498,NaN,NaN,15498
230.67,409.48,15499,NaN,NaN,15499
230.67,409.48,15500,NaN,NaN,15500
230.67,409.48,15501,NaN,NaN,15501
230.67,409.48,15502,NaN,NaN,15502
230.67,409.48,15503,NaN,NaN,15503
230.67,409.48,15504,NaN,NaN,15504
230.67,409.48,15505,NaN,NaN,15505
230.67,409.48,15506,NaN,NaN,15506
230.67,409.48,15507,NaN,NaN,15507
230.67,409.48,15508,NaN,NaN,15508
230.67,409.48,15509,NaN,NaN,15509
230.67,409.48,15510,NaN,NaN,15510
230.67,409.48,15511,NaN,NaN,15511
230.67,409.48,15512,NaN,NaN,15512
230.67,409.48,15513,NaN,NaN,15513
230.67,409.48,15514,NaN,NaN,15514
230.67,409.48,15515,NaN,NaN,15515
230.67,409.48,15516,NaN,NaN,15516
230.67,409.48,15517,NaN,NaN,15517
230.67,409.48,15518,NaN,NaN,15518
230.67,409.48,15519,NaN,NaN,15519
229.37,408.08,15520,NaN,NaN,15520
230.93,409.36,15521,NaN,NaN,15521
229.85,394.03,15522,NaN,NaN,15522
224.47,380.36,15523,NaN,NaN,15523
215.89,360.06,15524,NaN,NaN,15524
193.98,343.46,15525,NaN,NaN,15525
186.22,337.3,15526,NaN,NaN,15526
163.71,347.11,15527,NaN,NaN,15527
158.09,345.66,15528,NaN,NaN,15528
153.2,353.46,15529,NaN,NaN,15529
160.35,367.68,15530,NaN,NaN,15530
159.45,373.85,15531,NaN,NaN,15531
153.68,387.46,15532,NaN,NaN,15532
155.86,404.9,15533,NaN,NaN,15533
162.39,428.15,15534,NaN,NaN,15534
181,444.38,15535,NaN,NaN,15535
181.54,444.44,15536,NaN,NaN,15536
180.73,444.47,15537,NaN,NaN,15537
180.76,444.65,15538,NaN,NaN,15538
180.84,444.77,15539,NaN,NaN,15539
180.72,444.87,15540,NaN,NaN,15540
180.72,444.87,15541,NaN,NaN,15541
182.36,447.42,15542,NaN,NaN,15542
187.36,450.53,15543,NaN,NaN,15543
181.17,453.12,15544,NaN,NaN,15544
180.62,452.49,15545,NaN,NaN,15545
180.85,452.66,15546,NaN,NaN,15546
181.07,452.73,15547,NaN,NaN,15547
180.95,452.7,15548,NaN,NaN,15548
180.84,452.7,15549,NaN,NaN,15549
180.97,452.74,15550,NaN,NaN,15550
180.97,452.74,15551,NaN,NaN,15551
180.97,452.74,15552,NaN,NaN,15552
181.31,452.88,15553,NaN,NaN,15553
181.31,452.88,15554,NaN,NaN,15554
181.31,452.88,15555,NaN,NaN,15555
181.31,452.88,15556,NaN,NaN,15556
181.31,452.88,15557,NaN,NaN,15557
181.42,452.93,15558,NaN,NaN,15558
181.42,452.93,15559,NaN,NaN,15559
180.26,452.39,15560,NaN,NaN,15560
180.79,452.48,15561,NaN,NaN,15561
